dataset_id,class_raw,path,format,width,height,mode,error,min_side,label,sha256,group,split
dataset1,pituitary_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Training\pituitary_tumor\p (689).jpg,JPEG,512,512,RGB,,512,pituitary,a42ead635ebc2449b2e5487bc48d39cd09c178f5b74df9492358aa650d535d46,p (689),train
dataset1,pituitary_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Training\pituitary_tumor\p (69).jpg,JPEG,512,512,RGB,,512,pituitary,973dd2fc395935d3f23ee0d2b77bf5e2695ec6286c2fc77c55d43ff9401cab11,p (69),train
dataset1,pituitary_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Training\pituitary_tumor\p (690).jpg,JPEG,512,512,RGB,,512,pituitary,cbf4590e16586adc61e35f23beaa4cae1d54f72bb6aacef9b651e9ccbc373fe9,p (690),train
dataset1,pituitary_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Training\pituitary_tumor\p (692).jpg,JPEG,512,512,RGB,,512,pituitary,f48db6f4e980df12a68ef8a8629251dbdd807ba746e8f8a8093b8dd1d59bcd61,p (692),train
dataset1,pituitary_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Training\pituitary_tumor\p (693).jpg,JPEG,512,512,RGB,,512,pituitary,fad7250ac04f17ff8976b44a3a889dd4bf0ec7a76d1f471bd09471409a1b578d,p (693),train
dataset1,pituitary_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Training\pituitary_tumor\p (694).jpg,JPEG,512,512,RGB,,512,pituitary,82c88c6719d19311dac25cc5550726eef75353376d96faaa40c648e4a3ed768e,p (694),train
dataset1,pituitary_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Training\pituitary_tumor\p (695).jpg,JPEG,512,512,RGB,,512,pituitary,3293977201549bf836f267330630728c527c3da7528298682f81efc21d0af509,p (695),train
dataset1,pituitary_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Training\pituitary_tumor\p (696).jpg,JPEG,512,512,RGB,,512,pituitary,d4bb00896b12984eeac0ad1d64ec997aebd6193e9ba2978500794960f2eba344,p (696),train
dataset1,pituitary_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Training\pituitary_tumor\p (697).jpg,JPEG,512,512,RGB,,512,pituitary,e91fc2755bfe4f2b1d0e1d5b5db5a5bcd25199a11ff2454bd31386566f75a95a,p (697),train
dataset1,pituitary_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Training\pituitary_tumor\p (698).jpg,JPEG,512,512,RGB,,512,pituitary,81f2db419099188059876414898ec19a59145f8bb20fb1995a694d6352d1fefb,p (698),train
dataset1,pituitary_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Training\pituitary_tumor\p (7).jpg,JPEG,512,512,RGB,,512,pituitary,ab8ab7cc4ee406a8d8b708773da397a08396a7319d0e773c8ca61299a5d2fe33,p (7),train
dataset1,pituitary_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Training\pituitary_tumor\p (70).jpg,JPEG,512,512,RGB,,512,pituitary,01facbc64962bb3ba6d8d5a8cf9a2eb6d3754300449eab06aa1146369c032a8d,p (70),train
dataset1,pituitary_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Training\pituitary_tumor\p (700).jpg,JPEG,512,512,RGB,,512,pituitary,460d9f628c53b46d03cfad9589f853ef133d40a8ce3bd6bf7023b90fb1b8cfd0,p (700),train
dataset1,pituitary_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Training\pituitary_tumor\p (701).jpg,JPEG,512,512,RGB,,512,pituitary,3f3d571c976b7767d1ee6f9b2992f6d7475c4307225491821501b18cd15bfabf,p (701),train
dataset1,pituitary_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Training\pituitary_tumor\p (702).jpg,JPEG,512,512,RGB,,512,pituitary,933dabb7739d807944d505fe002b4bfa403e430f0f6edcd2df16846d072dfa9b,p (702),train
dataset1,pituitary_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Training\pituitary_tumor\p (704).jpg,JPEG,512,512,RGB,,512,pituitary,ce3f714e32bee416a61d22812a46f93a875a6c3022dac9d33160b950128675c9,p (704),train
dataset1,pituitary_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Training\pituitary_tumor\p (706).jpg,JPEG,512,512,RGB,,512,pituitary,14fa61b19d2bae5ad6145a7a6bec82cfe4ad2ed5660ca0f5b47eec2b788ef51b,p (706),train
dataset1,pituitary_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Training\pituitary_tumor\p (707).jpg,JPEG,512,512,RGB,,512,pituitary,7146eb3c3870bc861fce28c098680e794b381d30cecc282acaedd508da2dbd51,p (707),train
dataset1,pituitary_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Training\pituitary_tumor\p (708).jpg,JPEG,512,512,RGB,,512,pituitary,b2832fb6c2ccdc84d802a60fc2feeb8e19096149b4e9ddb59431baccc16716d2,p (708),train
dataset1,pituitary_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Training\pituitary_tumor\p (71).jpg,JPEG,512,512,RGB,,512,pituitary,e2f6b85374e93981fc5362eda26d8487eed83981b23552cacc8089c2b810ede1,p (71),train
dataset1,pituitary_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Training\pituitary_tumor\p (710).jpg,JPEG,512,512,RGB,,512,pituitary,e3632c3db28f34854cc5cdccb42da8fa98e8207ea5449cea36acffa8aa1a245d,p (710),train
dataset1,pituitary_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Training\pituitary_tumor\p (711).jpg,JPEG,512,512,RGB,,512,pituitary,01b8c3e1318e688ffb4aa4d83b3ff6aebfffb0b85a00d30589cf8eff2903705f,p (711),train
dataset1,pituitary_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Training\pituitary_tumor\p (712).jpg,JPEG,512,512,RGB,,512,pituitary,2b67885b0fbbdfdae2618f504fe267f89cc19f4d8b7cdc6add3bab223e0df89d,p (712),train
dataset1,pituitary_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Training\pituitary_tumor\p (713).jpg,JPEG,512,512,RGB,,512,pituitary,fc7991d79466cda940fedf33442a69121e6ab73921902120c41c02c2ca652294,p (713),train
dataset1,pituitary_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Training\pituitary_tumor\p (714).jpg,JPEG,512,512,RGB,,512,pituitary,ea11d00c1dce521b3c1375cbdf87f0ef268708e1167d44c9f6d1f2caf53e0c6d,p (714),train
dataset1,pituitary_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Training\pituitary_tumor\p (715).jpg,JPEG,512,512,RGB,,512,pituitary,b3aa25154b8cc96cb537d78178e89eed1c3698c9b30d9fdb19bff850844d15ed,p (715),train
dataset1,pituitary_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Training\pituitary_tumor\p (717).jpg,JPEG,512,512,RGB,,512,pituitary,e59bdfbfdce599b2099f7d54e261221cd969dc8b6c3ac456f253a37bb78e9fa0,p (717),train
dataset1,pituitary_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Training\pituitary_tumor\p (719).jpg,JPEG,512,512,RGB,,512,pituitary,96757b1c8a7fcdede67a6c1c66c75fda341e4606ab19605ad93367975d8ed5fe,p (719),train
dataset1,pituitary_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Training\pituitary_tumor\p (72).jpg,JPEG,512,512,RGB,,512,pituitary,3b7aa24d390beb1641274fda437655f427898a8e7a142f6bf03324b5b361a845,p (72),train
dataset1,pituitary_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Training\pituitary_tumor\p (720).jpg,JPEG,512,512,RGB,,512,pituitary,e340988e91aacba549aa7c330a53d9d14a5a0bbca5bdc96759039f566d908bd0,p (720),train
dataset1,pituitary_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Training\pituitary_tumor\p (722).jpg,JPEG,512,512,RGB,,512,pituitary,c5cb06c7d654dad3bab137d1772c870c2cb96f4b2ac977151a249f6f3c60b6d7,p (722),train
dataset1,pituitary_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Training\pituitary_tumor\p (723).jpg,JPEG,512,512,RGB,,512,pituitary,e6d2957611dd36324ac338eed0f1c17acd611ba81b81ebbb380bf3b9c97186e1,p (723),train
dataset1,pituitary_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Training\pituitary_tumor\p (724).jpg,JPEG,512,512,RGB,,512,pituitary,9f99d911e66ecc5e010cff0694465df42eb8be2fcd747cba19dc102276faf4c8,p (724),train
dataset1,pituitary_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Training\pituitary_tumor\p (727).jpg,JPEG,512,512,RGB,,512,pituitary,dde390c88546e94830025de02c86127cdd32e546aeef7fab702fa89d36197fb9,p (727),train
dataset1,pituitary_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Training\pituitary_tumor\p (728).jpg,JPEG,512,512,RGB,,512,pituitary,06c0e1102e945e75650e5427be415cbbb4bc16df8becc18fa98d8c08f46b35eb,p (728),train
dataset1,pituitary_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Training\pituitary_tumor\p (73).jpg,JPEG,512,512,RGB,,512,pituitary,a52d8f94f6c05eb03bd3f45b4bc71a933a598f2f1f9fb900207688308a0f562f,p (73),train
dataset1,pituitary_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Training\pituitary_tumor\p (730).jpg,JPEG,512,512,RGB,,512,pituitary,e406e11fc41eeeadfb90f8ddb5202af455f2e953f0b5ab2154713f5f1163db68,p (730),train
dataset1,pituitary_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Training\pituitary_tumor\p (731).jpg,JPEG,512,512,RGB,,512,pituitary,f3d5b508c07875febcede2f8acbd89ca0685693338c7c2648821c3abce04d7b1,p (731),train
dataset1,pituitary_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Training\pituitary_tumor\p (732).jpg,JPEG,512,512,RGB,,512,pituitary,aa7a9bd5e81177c5e5ee7be54731f688da71b1925c8b08831513689a0710069d,p (732),train
dataset1,pituitary_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Training\pituitary_tumor\p (733).jpg,JPEG,512,512,RGB,,512,pituitary,c7f155a4f3f04426e01b877307813b5f288b536fedf2dd7f6621ea223e230943,p (733),train
dataset1,pituitary_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Training\pituitary_tumor\p (734).jpg,JPEG,512,512,RGB,,512,pituitary,f2704934bf4c3fafb58b89eec7e2ec75fbe55dc80ff163ba4eb13505f27011a0,p (734),train
dataset1,pituitary_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Training\pituitary_tumor\p (735).jpg,JPEG,512,512,RGB,,512,pituitary,1f4da220ec9b219d0f0688c5124561d7795850d970da051b1dec56ca9b660484,p (735),train
dataset1,pituitary_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Training\pituitary_tumor\p (737).jpg,JPEG,512,512,RGB,,512,pituitary,39f4f7b252d7809d8d3d2e4521607de2195bf0f66c0592587b1cebd632aac640,p (737),train
dataset1,pituitary_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Training\pituitary_tumor\p (739).jpg,JPEG,512,512,RGB,,512,pituitary,e90dc3f71e289ba330c0e39c7b0f7efa88e57c51e1dd7edd8160a34a390061d7,p (739),train
dataset1,pituitary_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Training\pituitary_tumor\p (74).jpg,JPEG,512,512,RGB,,512,pituitary,7afbdea3da7eede0945b28d3a919d6c9d6e65336f17f9a0c856772920f26846d,p (74),train
dataset1,pituitary_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Training\pituitary_tumor\p (741).jpg,JPEG,512,512,RGB,,512,pituitary,02799f7863d49de182357e72179f3cc4e65e70099355f2d5aa2e39d356e492d9,p (741),train
dataset1,pituitary_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Training\pituitary_tumor\p (743).jpg,JPEG,512,512,RGB,,512,pituitary,688becb1a46d9eccf3ec8c54c10bc2fb060c8da0968b1c6645de3b94c667fa2c,p (743),train
dataset1,pituitary_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Training\pituitary_tumor\p (744).jpg,JPEG,512,512,RGB,,512,pituitary,0352d35b21998d26f81825ab1d8d110de51e9688c4215c5597fd077fac4a1f22,p (744),train
dataset1,pituitary_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Training\pituitary_tumor\p (745).jpg,JPEG,512,512,RGB,,512,pituitary,2f3b185281bed2040e6c8271948be9066b6a590acabf3dcedcb46992b2c5365f,p (745),train
dataset1,pituitary_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Training\pituitary_tumor\p (746).jpg,JPEG,512,512,RGB,,512,pituitary,63cf4a70dbad6c02b2c70d260aa7adc7196eac66490fe5debab01b023711559d,p (746),train
dataset1,pituitary_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Training\pituitary_tumor\p (747).jpg,JPEG,512,512,RGB,,512,pituitary,21c8fc5f8a8a80d137c3e42f54cc53221b77f0961db95d259ffcb255413c7cde,p (747),train
dataset1,pituitary_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Training\pituitary_tumor\p (748).jpg,JPEG,512,512,RGB,,512,pituitary,da789c5da48dd6ef19caee5eba19a1371806120fc65c83f7e86c98a7e676d3d5,p (748),train
dataset1,pituitary_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Training\pituitary_tumor\p (75).jpg,JPEG,512,512,RGB,,512,pituitary,1ffc396a73047d5737df4c77752830b2ff2a6b83500db43953e031a5315d376e,p (75),train
dataset1,pituitary_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Training\pituitary_tumor\p (750).jpg,JPEG,512,512,RGB,,512,pituitary,b479c0fd90d3f50028c8d31fe6078c4a93ab0bd616c75ce04dc6037335eccc92,p (750),train
dataset1,pituitary_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Training\pituitary_tumor\p (753).jpg,JPEG,512,512,RGB,,512,pituitary,18fc98377738f9e3524e730730bb6b58f1523a4e28e0868fcda330f57c4a5deb,p (753),train
dataset1,pituitary_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Training\pituitary_tumor\p (754).jpg,JPEG,512,512,RGB,,512,pituitary,25f8a20c433412d24450f61d7051151c45a85dd5b9e2c7e4d4922d3d368ba5c1,p (754),train
dataset1,pituitary_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Training\pituitary_tumor\p (755).jpg,JPEG,512,512,RGB,,512,pituitary,2a2fa83d4eac4e8f1fbb5f0f0bac8346d443ffdd47843daee80cda87cec60b1c,p (755),train
dataset1,pituitary_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Training\pituitary_tumor\p (756).jpg,JPEG,512,512,RGB,,512,pituitary,eda90d9108bb00a0c4344d96acf7f90ba0f60bd98db3362834a5257d13ece4f6,p (756),train
dataset1,pituitary_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Training\pituitary_tumor\p (757).jpg,JPEG,512,512,RGB,,512,pituitary,004f9655d6baf78b265cc9ae3766e250550d13a82e0405427dfc6fedc53af132,p (757),train
dataset1,pituitary_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Training\pituitary_tumor\p (758).jpg,JPEG,512,512,RGB,,512,pituitary,cd9b3882004231dd7d2676caceaa6914f9f906b088a065079392aa1f6ef019d6,p (758),train
dataset1,pituitary_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Training\pituitary_tumor\p (76).jpg,JPEG,512,512,RGB,,512,pituitary,4f050f4420c932757fc8c47b5a623bbe67815c5056b47a463dabd158bb40b52d,p (76),train
dataset1,pituitary_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Training\pituitary_tumor\p (760).jpg,JPEG,512,512,RGB,,512,pituitary,7f75d5f2c625916417712266deb889f246c63ae3a989bd35e136aa354f0098a6,p (760),train
dataset1,pituitary_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Training\pituitary_tumor\p (761).jpg,JPEG,512,512,RGB,,512,pituitary,e783287438a43ba7603c57b22db6803a793fa62b6772de6ea34f0b5e5dcf8a2b,p (761),train
dataset1,pituitary_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Training\pituitary_tumor\p (762).jpg,JPEG,512,512,RGB,,512,pituitary,a1d8352b9c16ae767d381d13ace7fbb9b8b136c68d05d8e27e7eee1b1f35470a,p (762),train
dataset1,pituitary_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Training\pituitary_tumor\p (763).jpg,JPEG,512,512,RGB,,512,pituitary,906cfc7638d89309ffbe5d6a542ba43dc34c7f4f651dde4759c5f47b2144477f,p (763),train
dataset1,pituitary_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Training\pituitary_tumor\p (764).jpg,JPEG,512,512,RGB,,512,pituitary,19ca9a84a19ccbaf66d2e92f02725941a2683f8825a6d01c4c03d1d6a071c03e,p (764),train
dataset1,pituitary_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Training\pituitary_tumor\p (766).jpg,JPEG,512,512,RGB,,512,pituitary,8598bdd31b3b440d5121f6c84ac721bbc9f005997523f832570876aaf8bd8a3f,p (766),train
dataset1,pituitary_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Training\pituitary_tumor\p (768).jpg,JPEG,512,512,RGB,,512,pituitary,657b5eb0159551118c02c1de4d0fb3e5a27eecda0dae57ec5059419d70259d51,p (768),train
dataset1,pituitary_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Training\pituitary_tumor\p (769).jpg,JPEG,512,512,RGB,,512,pituitary,8dd4f765ba9425dc7c5c028a8f3793c6668249a2623aab95d119ee1f024ca3b9,p (769),train
dataset1,pituitary_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Training\pituitary_tumor\p (77).jpg,JPEG,512,512,RGB,,512,pituitary,a85299682d201c279642624cbd064fb1962c15c3acc252ba9c5bda078b7ffad2,p (77),train
dataset1,pituitary_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Training\pituitary_tumor\p (770).jpg,JPEG,512,512,RGB,,512,pituitary,f60ed46213fcd857140781cb2b82c4074e70b1c4ba336f3ed529fa52ad4dbe0d,p (770),train
dataset1,pituitary_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Training\pituitary_tumor\p (771).jpg,JPEG,512,512,RGB,,512,pituitary,31a9bddf62935ff2fed532e172c546f2a6de8170e24a2fe08653c8e888fe9364,p (771),train
dataset1,pituitary_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Training\pituitary_tumor\p (772).jpg,JPEG,512,512,RGB,,512,pituitary,8e73907ba360c769eef51cc7dc98f465ce4be5a1bf186914bde9f6176a0f0365,p (772),train
dataset1,pituitary_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Training\pituitary_tumor\p (773).jpg,JPEG,512,512,RGB,,512,pituitary,deec7aff06af37f73f4f52aa619fade1a535f10c1fed7ff21a7ebb2a41caed97,p (773),train
dataset1,pituitary_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Training\pituitary_tumor\p (774).jpg,JPEG,512,512,RGB,,512,pituitary,679631684a5682cfb59fde3416b9c8d65c9c525348132d598b8b14fe3c9ecf2b,p (774),train
dataset1,pituitary_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Training\pituitary_tumor\p (775).jpg,JPEG,512,512,RGB,,512,pituitary,dcc90f736f0c8c57f817f7d8129c1d97d90f48590f6555ee0912bed53a83f8f6,p (775),train
dataset1,pituitary_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Training\pituitary_tumor\p (776).jpg,JPEG,512,512,RGB,,512,pituitary,65d655023aee8cd776cfba83e5db2e533acf65db14540d709377b8990089dde7,p (776),train
dataset1,pituitary_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Training\pituitary_tumor\p (778).jpg,JPEG,512,512,RGB,,512,pituitary,fa7bcc1175b6196b2b341fc02685f6f1776ed84e110c658a98af3308460941f3,p (778),train
dataset1,pituitary_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Training\pituitary_tumor\p (779).jpg,JPEG,512,512,RGB,,512,pituitary,4aab0d5e125c1aba01cff994911e87fabd5348087a300f3228eaba99114045fe,p (779),train
dataset1,pituitary_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Training\pituitary_tumor\p (780).jpg,JPEG,512,512,RGB,,512,pituitary,b5e17076d1427e41a618f92bc72100c1be4df26608223512aac51c911ac1eb88,p (780),train
dataset1,pituitary_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Training\pituitary_tumor\p (782).jpg,JPEG,512,512,RGB,,512,pituitary,d94441353e8d7ed1ee1c991fdfe82b29650db99a9b824c657b9595a4a63c9f71,p (782),train
dataset1,pituitary_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Training\pituitary_tumor\p (783).jpg,JPEG,512,512,RGB,,512,pituitary,669c9deff6239c893d4aa6b2582029c843509648fd3ab8f1ff81626bb87da901,p (783),train
dataset1,pituitary_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Training\pituitary_tumor\p (785).jpg,JPEG,512,512,RGB,,512,pituitary,60467e039fa4792007cc267717adea470a84c8e2643ee673e3cbbe562febd085,p (785),train
dataset1,pituitary_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Training\pituitary_tumor\p (786).jpg,JPEG,512,512,RGB,,512,pituitary,c05038db76c2c74d59e5616fab4046b4229d29c9e0cc9dc78e49e1b92a1a9af3,p (786),train
dataset1,pituitary_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Training\pituitary_tumor\p (787).jpg,JPEG,512,512,RGB,,512,pituitary,ed89b4c4359e5d632f1a783f8c4fe0786edd224c2bb0d86a908ba028a935b633,p (787),train
dataset1,pituitary_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Training\pituitary_tumor\p (788).jpg,JPEG,512,512,RGB,,512,pituitary,6e35b3f86f547e5cd9f4f08492279a467cfb9f45d699112b4eff8f7bed1a35e3,p (788),train
dataset1,pituitary_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Training\pituitary_tumor\p (789).jpg,JPEG,512,512,RGB,,512,pituitary,9551993deef67b63c1636ff187a8da8a4f54647d1375d47eac39d8130b4b8a84,p (789),train
dataset1,pituitary_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Training\pituitary_tumor\p (79).jpg,JPEG,512,512,RGB,,512,pituitary,ccf576e4a922bc6d5d45c2df317026a7f39e37cb44587d0bdb4da2e5468c7fcf,p (79),train
