dataset_id,class_raw,path,format,width,height,mode,error
dataset1,pituitary_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Training\pituitary_tumor\p (788).jpg,JPEG,512,512,RGB,
dataset1,pituitary_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Training\pituitary_tumor\p (789).jpg,JPEG,512,512,RGB,
dataset1,pituitary_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Training\pituitary_tumor\p (79).jpg,JPEG,512,512,RGB,
dataset1,pituitary_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Training\pituitary_tumor\p (790).jpg,JPEG,512,512,RGB,
dataset1,pituitary_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Training\pituitary_tumor\p (791).jpg,JPEG,512,512,RGB,
dataset1,pituitary_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Training\pituitary_tumor\p (792).jpg,JPEG,512,512,RGB,
dataset1,pituitary_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Training\pituitary_tumor\p (793).jpg,JPEG,512,512,RGB,
dataset1,pituitary_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Training\pituitary_tumor\p (794).jpg,JPEG,512,512,RGB,
dataset1,pituitary_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Training\pituitary_tumor\p (795).jpg,JPEG,512,512,RGB,
dataset1,pituitary_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Training\pituitary_tumor\p (796).jpg,JPEG,512,512,RGB,
dataset1,pituitary_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Training\pituitary_tumor\p (797).jpg,JPEG,512,512,RGB,
dataset1,pituitary_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Training\pituitary_tumor\p (798).jpg,JPEG,512,512,RGB,
dataset1,pituitary_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Training\pituitary_tumor\p (799).jpg,JPEG,512,512,RGB,
dataset1,pituitary_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Training\pituitary_tumor\p (8).jpg,JPEG,512,512,RGB,
dataset1,pituitary_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Training\pituitary_tumor\p (80).jpg,JPEG,512,512,RGB,
dataset1,pituitary_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Training\pituitary_tumor\p (800).jpg,JPEG,512,512,RGB,
dataset1,pituitary_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Training\pituitary_tumor\p (801).jpg,JPEG,512,512,RGB,
dataset1,pituitary_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Training\pituitary_tumor\p (802).jpg,JPEG,512,512,RGB,
dataset1,pituitary_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Training\pituitary_tumor\p (803).jpg,JPEG,512,512,RGB,
dataset1,pituitary_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Training\pituitary_tumor\p (804).jpg,JPEG,512,512,RGB,
dataset1,pituitary_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Training\pituitary_tumor\p (805).jpg,JPEG,512,512,RGB,
dataset1,pituitary_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Training\pituitary_tumor\p (806).jpg,JPEG,512,512,RGB,
dataset1,pituitary_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Training\pituitary_tumor\p (807).jpg,JPEG,512,512,RGB,
dataset1,pituitary_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Training\pituitary_tumor\p (808).jpg,JPEG,512,512,RGB,
dataset1,pituitary_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Training\pituitary_tumor\p (809).jpg,JPEG,512,512,RGB,
dataset1,pituitary_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Training\pituitary_tumor\p (81).jpg,JPEG,512,512,RGB,
dataset1,pituitary_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Training\pituitary_tumor\p (810).jpg,JPEG,512,512,RGB,
dataset1,pituitary_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Training\pituitary_tumor\p (811).jpg,JPEG,512,512,RGB,
dataset1,pituitary_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Training\pituitary_tumor\p (812).jpg,JPEG,256,256,RGB,
dataset1,pituitary_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Training\pituitary_tumor\p (813).jpg,JPEG,256,256,RGB,
dataset1,pituitary_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Training\pituitary_tumor\p (814).jpg,JPEG,256,256,RGB,
dataset1,pituitary_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Training\pituitary_tumor\p (815).jpg,JPEG,512,512,RGB,
dataset1,pituitary_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Training\pituitary_tumor\p (816).jpg,JPEG,512,512,RGB,
dataset1,pituitary_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Training\pituitary_tumor\p (817).jpg,JPEG,512,512,RGB,
dataset1,pituitary_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Training\pituitary_tumor\p (818).jpg,JPEG,512,512,RGB,
dataset1,pituitary_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Training\pituitary_tumor\p (819).jpg,JPEG,512,512,RGB,
dataset1,pituitary_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Training\pituitary_tumor\p (82).jpg,JPEG,512,512,RGB,
dataset1,pituitary_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Training\pituitary_tumor\p (820).jpg,JPEG,512,512,RGB,
dataset1,pituitary_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Training\pituitary_tumor\p (821).jpg,JPEG,512,512,RGB,
dataset1,pituitary_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Training\pituitary_tumor\p (822).jpg,JPEG,512,512,RGB,
dataset1,pituitary_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Training\pituitary_tumor\p (823).jpg,JPEG,512,512,RGB,
dataset1,pituitary_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Training\pituitary_tumor\p (824).jpg,JPEG,512,512,RGB,
dataset1,pituitary_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Training\pituitary_tumor\p (825).jpg,JPEG,512,512,RGB,
dataset1,pituitary_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Training\pituitary_tumor\p (826).jpg,JPEG,512,512,RGB,
dataset1,pituitary_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Training\pituitary_tumor\p (827).jpg,JPEG,512,512,RGB,
dataset1,pituitary_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Training\pituitary_tumor\p (83).jpg,JPEG,512,512,RGB,
dataset1,pituitary_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Training\pituitary_tumor\p (84).jpg,JPEG,512,512,RGB,
dataset1,pituitary_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Training\pituitary_tumor\p (85).jpg,JPEG,512,512,RGB,
dataset1,pituitary_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Training\pituitary_tumor\p (86).jpg,JPEG,512,512,RGB,
dataset1,pituitary_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Training\pituitary_tumor\p (87).jpg,JPEG,512,512,RGB,
dataset1,pituitary_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Training\pituitary_tumor\p (88).jpg,JPEG,512,512,RGB,
dataset1,pituitary_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Training\pituitary_tumor\p (89).jpg,JPEG,512,512,RGB,
dataset1,pituitary_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Training\pituitary_tumor\p (9).jpg,JPEG,512,512,RGB,
dataset1,pituitary_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Training\pituitary_tumor\p (90).jpg,JPEG,512,512,RGB,
dataset1,pituitary_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Training\pituitary_tumor\p (91).jpg,JPEG,512,512,RGB,
dataset1,pituitary_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Training\pituitary_tumor\p (92).jpg,JPEG,512,512,RGB,
dataset1,pituitary_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Training\pituitary_tumor\p (93).jpg,JPEG,512,512,RGB,
dataset1,pituitary_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Training\pituitary_tumor\p (94).jpg,JPEG,512,512,RGB,
dataset1,pituitary_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Training\pituitary_tumor\p (95).jpg,JPEG,512,512,RGB,
dataset1,pituitary_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Training\pituitary_tumor\p (96).jpg,JPEG,512,512,RGB,
dataset1,pituitary_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Training\pituitary_tumor\p (97).jpg,JPEG,512,512,RGB,
dataset1,pituitary_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Training\pituitary_tumor\p (98).jpg,JPEG,512,512,RGB,
dataset1,pituitary_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Training\pituitary_tumor\p (99).jpg,JPEG,512,512,RGB,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Testing\glioma\Te-glTr_0000.jpg,JPEG,512,512,RGB,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Testing\glioma\Te-glTr_0001.jpg,JPEG,512,512,RGB,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Testing\glioma\Te-glTr_0002.jpg,JPEG,512,512,RGB,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Testing\glioma\Te-glTr_0003.jpg,JPEG,512,512,RGB,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Testing\glioma\Te-glTr_0004.jpg,JPEG,512,512,RGB,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Testing\glioma\Te-glTr_0005.jpg,JPEG,512,512,RGB,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Testing\glioma\Te-glTr_0006.jpg,JPEG,512,512,RGB,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Testing\glioma\Te-glTr_0007.jpg,JPEG,512,512,RGB,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Testing\glioma\Te-glTr_0008.jpg,JPEG,512,512,RGB,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Testing\glioma\Te-glTr_0009.jpg,JPEG,512,512,RGB,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Testing\glioma\Te-gl_0010.jpg,JPEG,512,512,RGB,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Testing\glioma\Te-gl_0011.jpg,JPEG,512,512,RGB,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Testing\glioma\Te-gl_0012.jpg,JPEG,512,512,RGB,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Testing\glioma\Te-gl_0013.jpg,JPEG,512,512,RGB,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Testing\glioma\Te-gl_0014.jpg,JPEG,512,512,RGB,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Testing\glioma\Te-gl_0015.jpg,JPEG,512,512,RGB,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Testing\glioma\Te-gl_0016.jpg,JPEG,512,512,RGB,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Testing\glioma\Te-gl_0017.jpg,JPEG,512,512,RGB,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Testing\glioma\Te-gl_0018.jpg,JPEG,512,512,RGB,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Testing\glioma\Te-gl_0019.jpg,JPEG,512,512,RGB,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Testing\glioma\Te-gl_0020.jpg,JPEG,512,512,RGB,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Testing\glioma\Te-gl_0021.jpg,JPEG,512,512,RGB,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Testing\glioma\Te-gl_0022.jpg,JPEG,512,512,RGB,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Testing\glioma\Te-gl_0023.jpg,JPEG,512,512,RGB,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Testing\glioma\Te-gl_0024.jpg,JPEG,512,512,RGB,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Testing\glioma\Te-gl_0025.jpg,JPEG,512,512,RGB,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Testing\glioma\Te-gl_0026.jpg,JPEG,512,512,RGB,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Testing\glioma\Te-gl_0027.jpg,JPEG,512,512,RGB,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Testing\glioma\Te-gl_0028.jpg,JPEG,512,512,RGB,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Testing\glioma\Te-gl_0029.jpg,JPEG,512,512,RGB,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Testing\glioma\Te-gl_0030.jpg,JPEG,512,512,RGB,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Testing\glioma\Te-gl_0031.jpg,JPEG,512,512,RGB,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Testing\glioma\Te-gl_0032.jpg,JPEG,512,512,RGB,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Testing\glioma\Te-gl_0033.jpg,JPEG,512,512,RGB,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Testing\glioma\Te-gl_0034.jpg,JPEG,512,512,RGB,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Testing\glioma\Te-gl_0035.jpg,JPEG,512,512,RGB,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Testing\glioma\Te-gl_0036.jpg,JPEG,512,512,RGB,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Testing\glioma\Te-gl_0037.jpg,JPEG,512,512,RGB,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Testing\glioma\Te-gl_0038.jpg,JPEG,512,512,RGB,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Testing\glioma\Te-gl_0039.jpg,JPEG,512,512,RGB,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Testing\glioma\Te-gl_0040.jpg,JPEG,512,512,RGB,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Testing\glioma\Te-gl_0041.jpg,JPEG,512,512,RGB,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Testing\glioma\Te-gl_0042.jpg,JPEG,512,512,RGB,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Testing\glioma\Te-gl_0043.jpg,JPEG,512,512,RGB,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Testing\glioma\Te-gl_0044.jpg,JPEG,512,512,RGB,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Testing\glioma\Te-gl_0045.jpg,JPEG,512,512,RGB,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Testing\glioma\Te-gl_0046.jpg,JPEG,512,512,RGB,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Testing\glioma\Te-gl_0047.jpg,JPEG,512,512,RGB,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Testing\glioma\Te-gl_0048.jpg,JPEG,512,512,RGB,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Testing\glioma\Te-gl_0049.jpg,JPEG,512,512,RGB,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Testing\glioma\Te-gl_0050.jpg,JPEG,512,512,RGB,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Testing\glioma\Te-gl_0051.jpg,JPEG,512,512,RGB,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Testing\glioma\Te-gl_0052.jpg,JPEG,512,512,RGB,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Testing\glioma\Te-gl_0053.jpg,JPEG,512,512,RGB,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Testing\glioma\Te-gl_0054.jpg,JPEG,512,512,RGB,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Testing\glioma\Te-gl_0055.jpg,JPEG,512,512,RGB,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Testing\glioma\Te-gl_0056.jpg,JPEG,512,512,RGB,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Testing\glioma\Te-gl_0057.jpg,JPEG,512,512,RGB,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Testing\glioma\Te-gl_0058.jpg,JPEG,512,512,RGB,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Testing\glioma\Te-gl_0059.jpg,JPEG,512,512,RGB,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Testing\glioma\Te-gl_0060.jpg,JPEG,512,512,RGB,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Testing\glioma\Te-gl_0061.jpg,JPEG,512,512,RGB,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Testing\glioma\Te-gl_0062.jpg,JPEG,512,512,RGB,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Testing\glioma\Te-gl_0063.jpg,JPEG,512,512,RGB,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Testing\glioma\Te-gl_0064.jpg,JPEG,512,512,RGB,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Testing\glioma\Te-gl_0065.jpg,JPEG,512,512,RGB,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Testing\glioma\Te-gl_0066.jpg,JPEG,512,512,RGB,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Testing\glioma\Te-gl_0067.jpg,JPEG,512,512,RGB,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Testing\glioma\Te-gl_0068.jpg,JPEG,512,512,RGB,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Testing\glioma\Te-gl_0069.jpg,JPEG,512,512,RGB,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Testing\glioma\Te-gl_0070.jpg,JPEG,512,512,RGB,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Testing\glioma\Te-gl_0071.jpg,JPEG,512,512,RGB,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Testing\glioma\Te-gl_0072.jpg,JPEG,512,512,RGB,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Testing\glioma\Te-gl_0073.jpg,JPEG,512,512,RGB,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Testing\glioma\Te-gl_0074.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Testing\glioma\Te-gl_0075.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Testing\glioma\Te-gl_0076.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Testing\glioma\Te-gl_0077.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Testing\glioma\Te-gl_0078.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Testing\glioma\Te-gl_0079.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Testing\glioma\Te-gl_0080.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Testing\glioma\Te-gl_0081.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Testing\glioma\Te-gl_0082.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Testing\glioma\Te-gl_0083.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Testing\glioma\Te-gl_0084.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Testing\glioma\Te-gl_0085.jpg,JPEG,512,512,L,
